Y,EAR,MAR,,,,,,,,,,,,,,,,
5,0.31,10.33,,,,,,,,,,,,,,,,
5,0.31,10.33,,,,,,,,,,,,,,,,
10,0.19,10.5,,,,,,,,,,,,,,,,
10,0.19,10.5,,,,,,,,,,,,,,,,
5,0.35,9.83,,,,,,,,,,,,,,,,
5,0.35,9.83,,,,,,,,,,,,,,,,
5,0.35,9.83,,,,,,,,,,,,,,,,
5,0.3,9.67,,,,,,,,,,,,,,,,
5,0.3,9.67,,,,,,,,,,,,,,,,
5,0.3,9.67,,,,,,,,,,,,,,,,
10,0.2,9.83,,,,,,,,,,,,,,,,
10,0.2,9.83,,,,,,,,,,,,,,,,
10,0.2,9.67,,,,,,,,,,,,,,,,
10,0.2,9.67,,,,,,,,,,,,,,,,
5,0.35,9.67,,,,,,,,,,,,,,,,
5,0.32,4.67,,,,,,,,,,,,,,,,
5,0.31,10.17,,,,,,,,,,,,,,,,
5,0.34,9.33,,,,,,,,,,,,,,,,
5,0.34,9.33,,,,,,,,,,,,,,,,
5,0.34,9.33,,,,,,,,,,,,,,,,
0,0.41,3.33,,,,,,,,,,,,,,,,
5,0.32,10.33,,,,,,,,,,,,,,,,
0,0.41,3.33,,,,,,,,,,,,,,,,
5,0.32,10.33,,,,,,,,,,,,,,,,
0,0.41,3.33,,,,,,,,,,,,,,,,
5,0.32,10.33,,,,,,,,,,,,,,,,
0,0.39,3.5,,,,,,,,,,,,,,,,
5,0.33,9.83,,,,,,,,,,,,,,,,
0,0.39,3.5,,,,,,,,,,,,,,,,
5,0.33,9.83,,,,,,,,,,,,,,,,
0,0.43,3.83,,,,,,,,,,,,,,,,
0,0.36,10.33,,,,,,,,,,,,,,,,
0,0.43,3.83,,,,,,,,,,,,,,,,
0,0.36,10.33,,,,,,,,,,,,,,,,
5,0.33,5.83,,,,,,,,,,,,,,,,
0,0.36,10.17,,,,,,,,,,,,,,,,
5,0.33,5.83,,,,,,,,,,,,,,,,
0,0.36,10.17,,,,,,,,,,,,,,,,
10,0.23,9.83,,,,,,,,,,,,,,,,
10,0.23,9.83,,,,,,,,,,,,,,,,
10,0.23,9.83,,,,,,,,,,,,,,,,
10,0.23,9.83,,,,,,,,,,,,,,,,
10,0.23,9.83,,,,,,,,,,,,,,,,
5,0.32,9.67,,,,,,,,,,,,,,,,
5,0.32,9.67,,,,,,,,,,,,,,,,
5,0.32,9.67,,,,,,,,,,,,,,,,
5,0.29,11.33,,,,,,,,,,,,,,,,
5,0.29,11.33,,,,,,,,,,,,,,,,
5,0.29,11.33,,,,,,,,,,,,,,,,
5,0.29,10.83,,,,,,,,,,,,,,,,
5,0.29,10.83,,,,,,,,,,,,,,,,
5,0.29,10.83,,,,,,,,,,,,,,,,
5,0.29,10.83,,,,,,,,,,,,,,,,
5,0.28,11.17,,,,,,,,,,,,,,,,
5,0.28,11.17,,,,,,,,,,,,,,,,
5,0.28,11.17,,,,,,,,,,,,,,,,
10,0.24,10.33,,,,,,,,,,,,,,,,
5,0.34,9.17,,,,,,,,,,,,,,,,
5,0.34,9.17,,,,,,,,,,,,,,,,
5,0.34,9.17,,,,,,,,,,,,,,,,
0,0.37,9.83,,,,,,,,,,,,,,,,
0,0.37,9.83,,,,,,,,,,,,,,,,
0,0.36,10,,,,,,,,,,,,,,,,
0,0.36,10,,,,,,,,,,,,,,,,
0,0.36,10,,,,,,,,,,,,,,,,
5,0.32,9.33,,,,,,,,,,,,,,,,
5,0.32,9.33,,,,,,,,,,,,,,,,
5,0.32,9.33,,,,,,,,,,,,,,,,
5,0.31,10.5,,,,,,,,,,,,,,,,
5,0.31,10.5,,,,,,,,,,,,,,,,
5,0.31,10.5,,,,,,,,,,,,,,,,
0,0.47,1.83,,,,,,,,,,,,,,,,
5,0.31,10.5,,,,,,,,,,,,,,,,
0,0.47,1.83,,,,,,,,,,,,,,,,
5,0.31,10.5,,,,,,,,,,,,,,,,
0,0.47,1.83,,,,,,,,,,,,,,,,
5,0.31,10.5,,,,,,,,,,,,,,,,
0,0.37,10.17,,,,,,,,,,,,,,,,
0,0.37,10.17,,,,,,,,,,,,,,,,
0,0.43,2.67,,,,,,,,,,,,,,,,
5,0.32,11,,,,,,,,,,,,,,,,
0,0.43,2.67,,,,,,,,,,,,,,,,
5,0.32,11,,,,,,,,,,,,,,,,
0,0.4,2.5,,,,,,,,,,,,,,,,
0,0.37,9.67,,,,,,,,,,,,,,,,
5,0.33,3.17,,,,,,,,,,,,,,,,
5,0.31,10.33,,,,,,,,,,,,,,,,
5,0.33,3.17,,,,,,,,,,,,,,,,
5,0.31,10.33,,,,,,,,,,,,,,,,
5,0.33,3.17,,,,,,,,,,,,,,,,
5,0.31,10.33,,,,,,,,,,,,,,,,
5,0.33,3.17,,,,,,,,,,,,,,,,
5,0.31,10.33,,,,,,,,,,,,,,,,
5,0.27,10,,,,,,,,,,,,,,,,
5,0.27,10,,,,,,,,,,,,,,,,
5,0.27,10,,,,,,,,,,,,,,,,
5,0.27,10,,,,,,,,,,,,,,,,
0,0.36,3,,,,,,,,,,,,,,,,
5,0.33,10,,,,,,,,,,,,,,,,
0,0.36,3,,,,,,,,,,,,,,,,
5,0.33,10,,,,,,,,,,,,,,,,
5,0.33,4.33,,,,,,,,,,,,,,,,
5,0.3,10.67,,,,,,,,,,,,,,,,
5,0.33,4.33,,,,,,,,,,,,,,,,
5,0.3,10.67,,,,,,,,,,,,,,,,
5,0.33,4.33,,,,,,,,,,,,,,,,
5,0.3,10.67,,,,,,,,,,,,,,,,
5,0.32,10,,,,,,,,,,,,,,,,
5,0.32,10,,,,,,,,,,,,,,,,
5,0.28,5.5,,,,,,,,,,,,,,,,
5,0.31,11.5,,,,,,,,,,,,,,,,
5,0.28,5.5,,,,,,,,,,,,,,,,
5,0.31,11.5,,,,,,,,,,,,,,,,
5,0.26,3.33,,,,,,,,,,,,,,,,
5,0.33,11.83,,,,,,,,,,,,,,,,
5,0.26,3.33,,,,,,,,,,,,,,,,
5,0.33,11.83,,,,,,,,,,,,,,,,
5,0.34,4.5,,,,,,,,,,,,,,,,
5,0.31,11.33,,,,,,,,,,,,,,,,
5,0.34,4.5,,,,,,,,,,,,,,,,
5,0.31,11.33,,,,,,,,,,,,,,,,
5,0.34,4.5,,,,,,,,,,,,,,,,
5,0.31,11.33,,,,,,,,,,,,,,,,
0,0.39,3.17,,,,,,,,,,,,,,,,
5,0.3,10.5,,,,,,,,,,,,,,,,
5,0.29,10.83,,,,,,,,,,,,,,,,
5,0.29,10.83,,,,,,,,,,,,,,,,
5,0.29,10.83,,,,,,,,,,,,,,,,
5,0.29,10.83,,,,,,,,,,,,,,,,
5,0.29,11.67,,,,,,,,,,,,,,,,
5,0.29,11.67,,,,,,,,,,,,,,,,
5,0.33,5.83,,,,,,,,,,,,,,,,
5,0.31,11,,,,,,,,,,,,,,,,
5,0.33,5.83,,,,,,,,,,,,,,,,
5,0.31,11,,,,,,,,,,,,,,,,
5,0.33,5.83,,,,,,,,,,,,,,,,
5,0.31,11,,,,,,,,,,,,,,,,
5,0.28,11.17,,,,,,,,,,,,,,,,
5,0.3,11.17,,,,,,,,,,,,,,,,
5,0.3,11.17,,,,,,,,,,,,,,,,
5,0.3,11.17,,,,,,,,,,,,,,,,
0,0.37,3.5,,,,,,,,,,,,,,,,
5,0.28,11.5,,,,,,,,,,,,,,,,
0,0.38,3.67,,,,,,,,,,,,,,,,
5,0.31,10.83,,,,,,,,,,,,,,,,
0,0.38,3.67,,,,,,,,,,,,,,,,
5,0.31,10.83,,,,,,,,,,,,,,,,
0,0.38,3.67,,,,,,,,,,,,,,,,
5,0.31,10.83,,,,,,,,,,,,,,,,
5,0.31,11.17,,,,,,,,,,,,,,,,
5,0.31,11.17,,,,,,,,,,,,,,,,
5,0.31,11.33,,,,,,,,,,,,,,,,
5,0.31,11.33,,,,,,,,,,,,,,,,
5,0.31,11.33,,,,,,,,,,,,,,,,
5,0.31,3.17,,,,,,,,,,,,,,,,
5,0.31,11.5,,,,,,,,,,,,,,,,
5,0.31,3.17,,,,,,,,,,,,,,,,
5,0.31,11.5,,,,,,,,,,,,,,,,
5,0.33,2.5,,,,,,,,,,,,,,,,
5,0.29,11,,,,,,,,,,,,,,,,
5,0.33,2.5,,,,,,,,,,,,,,,,
5,0.29,11,,,,,,,,,,,,,,,,
5,0.32,10.17,,,,,,,,,,,,,,,,
5,0.32,10.17,,,,,,,,,,,,,,,,
5,0.31,11.17,,,,,,,,,,,,,,,,
5,0.31,11.17,,,,,,,,,,,,,,,,
5,0.33,4,,,,,,,,,,,,,,,,
5,0.32,11.17,,,,,,,,,,,,,,,,
5,0.33,4,,,,,,,,,,,,,,,,
5,0.32,11.17,,,,,,,,,,,,,,,,
5,0.39,3.17,,,,,,,,,,,,,,,,
5,0.29,10.5,,,,,,,,,,,,,,,,
5,0.39,3.17,,,,,,,,,,,,,,,,
5,0.29,10.5,,,,,,,,,,,,,,,,
5,0.39,3.17,,,,,,,,,,,,,,,,
5,0.29,10.5,,,,,,,,,,,,,,,,
5,0.3,11,,,,,,,,,,,,,,,,
5,0.3,11,,,,,,,,,,,,,,,,
0,0.36,3.67,,,,,,,,,,,,,,,,
5,0.28,10.83,,,,,,,,,,,,,,,,
0,0.36,3.67,,,,,,,,,,,,,,,,
5,0.28,10.83,,,,,,,,,,,,,,,,
5,0.29,10.5,,,,,,,,,,,,,,,,
5,0.29,10.5,,,,,,,,,,,,,,,,
5,0.31,10.33,,,,,,,,,,,,,,,,
5,0.31,10.33,,,,,,,,,,,,,,,,
5,0.31,10.33,,,,,,,,,,,,,,,,
5,0.27,11.67,,,,,,,,,,,,,,,,
5,0.27,11.67,,,,,,,,,,,,,,,,
5,0.27,11.67,,,,,,,,,,,,,,,,
5,0.32,4.17,,,,,,,,,,,,,,,,
5,0.35,10.17,,,,,,,,,,,,,,,,
5,0.32,4.17,,,,,,,,,,,,,,,,
5,0.35,10.17,,,,,,,,,,,,,,,,
0,0.37,3.67,,,,,,,,,,,,,,,,
5,0.33,10,,,,,,,,,,,,,,,,
0,0.37,3.67,,,,,,,,,,,,,,,,
5,0.33,10,,,,,,,,,,,,,,,,
5,0.28,10.67,,,,,,,,,,,,,,,,
5,0.28,10.67,,,,,,,,,,,,,,,,
5,0.32,9.33,,,,,,,,,,,,,,,,
5,0.32,9.33,,,,,,,,,,,,,,,,
0,0.37,3.33,,,,,,,,,,,,,,,,
5,0.28,10.67,,,,,,,,,,,,,,,,
0,0.37,3.33,,,,,,,,,,,,,,,,
5,0.28,10.67,,,,,,,,,,,,,,,,
0,0.34,3.83,,,,,,,,,,,,,,,,
5,0.28,11.17,,,,,,,,,,,,,,,,
5,0.34,3.83,,,,,,,,,,,,,,,,
5,0.28,11.17,,,,,,,,,,,,,,,,
5,0.34,3.83,,,,,,,,,,,,,,,,
5,0.28,11.17,,,,,,,,,,,,,,,,
5,0.32,3.17,,,,,,,,,,,,,,,,
5,0.29,10.17,,,,,,,,,,,,,,,,
5,0.34,6,,,,,,,,,,,,,,,,
5,0.35,1.67,,,,,,,,,,,,,,,,
5,0.35,1.67,,,,,,,,,,,,,,,,
0,0.37,1.5,,,,,,,,,,,,,,,,
5,0.32,3.67,,,,,,,,,,,,,,,,
5,0.32,3.67,,,,,,,,,,,,,,,,
5,0.34,1.5,,,,,,,,,,,,,,,,
5,0.31,1,,,,,,,,,,,,,,,,
5,0.34,1.83,,,,,,,,,,,,,,,,
5,0.31,3.67,,,,,,,,,,,,,,,,
5,0.31,3.67,,,,,,,,,,,,,,,,
5,0.32,3.33,,,,,,,,,,,,,,,,
5,0.34,0,,,,,,,,,,,,,,,,
5,0.34,0,,,,,,,,,,,,,,,,
5,0.34,0,,,,,,,,,,,,,,,,
5,0.32,5.67,,,,,,,,,,,,,,,,
5,0.32,5.67,,,,,,,,,,,,,,,,
5,0.35,3.5,,,,,,,,,,,,,,,,
5,0.31,3.5,,,,,,,,,,,,,,,,
5,0.31,3.5,,,,,,,,,,,,,,,,
5,0.31,6.67,,,,,,,,,,,,,,,,
5,0.31,6.67,,,,,,,,,,,,,,,,
5,0.27,4.83,,,,,,,,,,,,,,,,
5,0.28,1.33,,,,,,,,,,,,,,,,
5,0.28,1.33,,,,,,,,,,,,,,,,
5,0.29,4.5,,,,,,,,,,,,,,,,
5,0.31,6.17,,,,,,,,,,,,,,,,
5,0.31,6.17,,,,,,,,,,,,,,,,
5,0.28,0,,,,,,,,,,,,,,,,
5,0.28,0,,,,,,,,,,,,,,,,
10,0.23,2.17,,,,,,,,,,,,,,,,
10,0.23,2.17,,,,,,,,,,,,,,,,
10,0.15,1.5,,,,,,,,,,,,,,,,
10,0.15,1.5,,,,,,,,,,,,,,,,
10,0.18,0.33,,,,,,,,,,,,,,,,
10,0.18,2.5,,,,,,,,,,,,,,,,
10,0.18,2.5,,,,,,,,,,,,,,,,
5,0.29,3.17,,,,,,,,,,,,,,,,
5,0.29,3.17,,,,,,,,,,,,,,,,
5,0.31,3.67,,,,,,,,,,,,,,,,
5,0.25,3.5,,,,,,,,,,,,,,,,
5,0.25,3.5,,,,,,,,,,,,,,,,
5,0.27,3.67,,,,,,,,,,,,,,,,
5,0.27,3.67,,,,,,,,,,,,,,,,
5,0.25,2.5,,,,,,,,,,,,,,,,
5,0.25,2.5,,,,,,,,,,,,,,,,
5,0.25,2.5,,,,,,,,,,,,,,,,
10,0.2,3.33,,,,,,,,,,,,,,,,
5,0.25,3.5,,,,,,,,,,,,,,,,
5,0.25,3.5,,,,,,,,,,,,,,,,
5,0.26,3.17,,,,,,,,,,,,,,,,
5,0.26,3.17,,,,,,,,,,,,,,,,
10,0.21,1.83,,,,,,,,,,,,,,,,
10,0.17,0.67,,,,,,,,,,,,,,,,
10,0.17,0.67,,,,,,,,,,,,,,,,
10,0.14,0.33,,,,,,,,,,,,,,,,
10,0.23,0.67,,,,,,,,,,,,,,,,
10,0.23,0.67,,,,,,,,,,,,,,,,
10,0.22,1.67,,,,,,,,,,,,,,,,
10,0.22,1.67,,,,,,,,,,,,,,,,
10,0.23,3.67,,,,,,,,,,,,,,,,
10,0.22,2.17,,,,,,,,,,,,,,,,
10,0.22,2.17,,,,,,,,,,,,,,,,
10,0.24,1.17,,,,,,,,,,,,,,,,
10,0.24,1.17,,,,,,,,,,,,,,,,
10,0.23,0.17,,,,,,,,,,,,,,,,
10,0.22,0.33,,,,,,,,,,,,,,,,
10,0.22,0.33,,,,,,,,,,,,,,,,
10,0.22,2.67,,,,,,,,,,,,,,,,
10,0.22,2.67,,,,,,,,,,,,,,,,
5,0.26,2,,,,,,,,,,,,,,,,
5,0.3,1.17,,,,,,,,,,,,,,,,
5,0.3,1.17,,,,,,,,,,,,,,,,
5,0.3,1.17,,,,,,,,,,,,,,,,
5,0.28,1.33,,,,,,,,,,,,,,,,
5,0.31,3.33,,,,,,,,,,,,,,,,
5,0.31,3.33,,,,,,,,,,,,,,,,
10,0.14,4,,,,,,,,,,,,,,,,
10,0.14,4,,,,,,,,,,,,,,,,
10,0.21,3.33,,,,,,,,,,,,,,,,
10,0.23,3,,,,,,,,,,,,,,,,
10,0.23,3,,,,,,,,,,,,,,,,
5,0.26,2.67,,,,,,,,,,,,,,,,
5,0.32,1.83,,,,,,,,,,,,,,,,
5,0.32,1.83,,,,,,,,,,,,,,,,
5,0.25,2,,,,,,,,,,,,,,,,
5,0.25,2,,,,,,,,,,,,,,,,
10,0.24,2.17,,,,,,,,,,,,,,,,
5,0.28,0.83,,,,,,,,,,,,,,,,
5,0.28,0.83,,,,,,,,,,,,,,,,
5,0.25,0.67,,,,,,,,,,,,,,,,
5,0.25,0.67,,,,,,,,,,,,,,,,
10,0.23,0.33,,,,,,,,,,,,,,,,
10,0.19,1.33,,,,,,,,,,,,,,,,
10,0.24,0.67,,,,,,,,,,,,,,,,
5,0.28,0.67,,,,,,,,,,,,,,,,
5,0.28,0.67,,,,,,,,,,,,,,,,
5,0.29,0.5,,,,,,,,,,,,,,,,
5,0.29,0.5,,,,,,,,,,,,,,,,
5,0.26,0.5,,,,,,,,,,,,,,,,
5,0.26,0.5,,,,,,,,,,,,,,,,
10,0.17,0.83,,,,,,,,,,,,,,,,
10,0.17,0.83,,,,,,,,,,,,,,,,
5,0.27,0.5,,,,,,,,,,,,,,,,
10,0.18,0.5,,,,,,,,,,,,,,,,
10,0.22,6.67,,,,,,,,,,,,,,,,
10,0.22,6.67,,,,,,,,,,,,,,,,
5,0.25,3.83,,,,,,,,,,,,,,,,
5,0.25,3.83,,,,,,,,,,,,,,,,
5,0.27,2.33,,,,,,,,,,,,,,,,
5,0.27,2.33,,,,,,,,,,,,,,,,
10,0.17,1,,,,,,,,,,,,,,,,
10,0.17,1,,,,,,,,,,,,,,,,
10,0.2,1,,,,,,,,,,,,,,,,
10,0.2,1,,,,,,,,,,,,,,,,
10,0.18,0.83,,,,,,,,,,,,,,,,
10,0.18,0.83,,,,,,,,,,,,,,,,
10,0.19,0,,,,,,,,,,,,,,,,
5,0.26,0,,,,,,,,,,,,,,,,
5,0.26,0,,,,,,,,,,,,,,,,
5,0.28,0.33,,,,,,,,,,,,,,,,
10,0.19,0.5,,,,,,,,,,,,,,,,
10,0.2,3.17,,,,,,,,,,,,,,,,
10,0.2,3.17,,,,,,,,,,,,,,,,
10,0.18,1.5,,,,,,,,,,,,,,,,
10,0.18,1.5,,,,,,,,,,,,,,,,
10,0.2,2,,,,,,,,,,,,,,,,
10,0.2,2,,,,,,,,,,,,,,,,
10,0.19,3.33,,,,,,,,,,,,,,,,
10,0.19,3.33,,,,,,,,,,,,,,,,
10,0.19,3.33,,,,,,,,,,,,,,,,
10,0.16,1.83,,,,,,,,,,,,,,,,
10,0.16,1.83,,,,,,,,,,,,,,,,
10,0.17,1.17,,,,,,,,,,,,,,,,
10,0.17,1.17,,,,,,,,,,,,,,,,
10,0.17,1.17,,,,,,,,,,,,,,,,
10,0.18,1.5,,,,,,,,,,,,,,,,
10,0.18,1.5,,,,,,,,,,,,,,,,
10,0.17,2.17,,,,,,,,,,,,,,,,
10,0.18,0,,,,,,,,,,,,,,,,
10,0.18,0,,,,,,,,,,,,,,,,
10,0.18,0,,,,,,,,,,,,,,,,
10,0.22,2.17,,,,,,,,,,,,,,,,
5,0.26,0.5,,,,,,,,,,,,,,,,
5,0.26,0.5,,,,,,,,,,,,,,,,
5,0.25,0.67,,,,,,,,,,,,,,,,
5,0.25,0.67,,,,,,,,,,,,,,,,
5,0.25,0.67,,,,,,,,,,,,,,,,
10,0.22,1.83,,,,,,,,,,,,,,,,
10,0.22,1.83,,,,,,,,,,,,,,,,
10,0.17,1,,,,,,,,,,,,,,,,
10,0.17,1,,,,,,,,,,,,,,,,
10,0.18,2,,,,,,,,,,,,,,,,
10,0.18,2,,,,,,,,,,,,,,,,
10,0.18,2,,,,,,,,,,,,,,,,
10,0.18,1.33,,,,,,,,,,,,,,,,
10,0.18,1.33,,,,,,,,,,,,,,,,
10,0.19,10.17,,,,,,,,,,,,,,,,
10,0.2,13.17,,,,,,,,,,,,,,,,
10,0.2,8.83,,,,,,,,,,,,,,,,
10,0.2,8.83,,,,,,,,,,,,,,,,
10,0.19,16.17,,,,,,,,,,,,,,,,
10,0.22,15.67,,,,,,,,,,,,,,,,
10,0.22,15.67,,,,,,,,,,,,,,,,
10,0.19,16,,,,,,,,,,,,,,,,
10,0.15,16.67,,,,,,,,,,,,,,,,
10,0.16,17.67,,,,,,,,,,,,,,,,
10,0.16,17.67,,,,,,,,,,,,,,,,
10,0.16,17.5,,,,,,,,,,,,,,,,
10,0.16,17.5,,,,,,,,,,,,,,,,
10,0.11,17,,,,,,,,,,,,,,,,
10,0.16,17.17,,,,,,,,,,,,,,,,
10,0.16,17.17,,,,,,,,,,,,,,,,
10,0.14,13.17,,,,,,,,,,,,,,,,
10,0.12,15.33,,,,,,,,,,,,,,,,
10,0.12,16.5,,,,,,,,,,,,,,,,
10,0.12,16.5,,,,,,,,,,,,,,,,
10,0.12,16.5,,,,,,,,,,,,,,,,
10,0.13,16.67,,,,,,,,,,,,,,,,
10,0.09,16.33,,,,,,,,,,,,,,,,
10,0.08,16.83,,,,,,,,,,,,,,,,
10,0.08,16.83,,,,,,,,,,,,,,,,
10,0.09,16,,,,,,,,,,,,,,,,
10,0.1,16.83,,,,,,,,,,,,,,,,
10,0.1,16.83,,,,,,,,,,,,,,,,
10,0.1,16,,,,,,,,,,,,,,,,
10,0.1,16.17,,,,,,,,,,,,,,,,
10,0.1,16.17,,,,,,,,,,,,,,,,
10,0.1,16.67,,,,,,,,,,,,,,,,
10,0.13,16.67,,,,,,,,,,,,,,,,
10,0.13,16.67,,,,,,,,,,,,,,,,
10,0.12,16.83,,,,,,,,,,,,,,,,
10,0.12,16.83,,,,,,,,,,,,,,,,
10,0.13,16.33,,,,,,,,,,,,,,,,
10,0.13,16.33,,,,,,,,,,,,,,,,
10,0.11,11.67,,,,,,,,,,,,,,,,
10,0.1,10.67,,,,,,,,,,,,,,,,
10,0.1,10.67,,,,,,,,,,,,,,,,
10,0.1,10.5,,,,,,,,,,,,,,,,
10,0.11,10.17,,,,,,,,,,,,,,,,
10,0.11,10.17,,,,,,,,,,,,,,,,
10,0.11,10.67,,,,,,,,,,,,,,,,
10,0.11,10.67,,,,,,,,,,,,,,,,
10,0.1,10.83,,,,,,,,,,,,,,,,
10,0.08,10.67,,,,,,,,,,,,,,,,
10,0.07,11.17,,,,,,,,,,,,,,,,
10,0.07,11.17,,,,,,,,,,,,,,,,
10,0.09,11.83,,,,,,,,,,,,,,,,
10,0.1,11.33,,,,,,,,,,,,,,,,
10,0.1,11.17,,,,,,,,,,,,,,,,
10,0.1,11.17,,,,,,,,,,,,,,,,
10,0.11,11,,,,,,,,,,,,,,,,
10,0.11,11.17,,,,,,,,,,,,,,,,
10,0.11,11.17,,,,,,,,,,,,,,,,
10,0.09,11.17,,,,,,,,,,,,,,,,
10,0.11,11.17,,,,,,,,,,,,,,,,
10,0.1,11,,,,,,,,,,,,,,,,
10,0.1,11,,,,,,,,,,,,,,,,
10,0.1,11.33,,,,,,,,,,,,,,,,
10,0.1,11.33,,,,,,,,,,,,,,,,
10,0.08,12,,,,,,,,,,,,,,,,
5,0.3,1.33,,,,,,,,,,,,,,,,
5,0.35,1.5,,,,,,,,,,,,,,,,
5,0.35,1.5,,,,,,,,,,,,,,,,
5,0.35,3.83,,,,,,,,,,,,,,,,
5,0.33,2.5,,,,,,,,,,,,,,,,
5,0.3,13.67,,,,,,,,,,,,,,,,
10,0.23,16.17,,,,,,,,,,,,,,,,
10,0.23,16.17,,,,,,,,,,,,,,,,
10,0.18,23.17,,,,,,,,,,,,,,,,
10,0.19,24.67,,,,,,,,,,,,,,,,
10,0.2,22.17,,,,,,,,,,,,,,,,
10,0.2,22.17,,,,,,,,,,,,,,,,
10,0.2,22.17,,,,,,,,,,,,,,,,
10,0.21,21.83,,,,,,,,,,,,,,,,
10,0.2,34.67,,,,,,,,,,,,,,,,
10,0.2,34.67,,,,,,,,,,,,,,,,
10,0.23,29.5,,,,,,,,,,,,,,,,
10,0.22,28,,,,,,,,,,,,,,,,
10,0.22,28,,,,,,,,,,,,,,,,
10,0.22,31.83,,,,,,,,,,,,,,,,
10,0.17,25.5,,,,,,,,,,,,,,,,
10,0.18,22.67,,,,,,,,,,,,,,,,
10,0.19,25.67,,,,,,,,,,,,,,,,
10,0.19,25.67,,,,,,,,,,,,,,,,
10,0.19,24.33,,,,,,,,,,,,,,,,
10,0.19,26.17,,,,,,,,,,,,,,,,
10,0.25,25.33,,,,,,,,,,,,,,,,
10,0.23,27.5,,,,,,,,,,,,,,,,
10,0.23,27.5,,,,,,,,,,,,,,,,
10,0.18,32,,,,,,,,,,,,,,,,
10,0.19,29.33,,,,,,,,,,,,,,,,
10,0.19,29.33,,,,,,,,,,,,,,,,
10,0.18,24.67,,,,,,,,,,,,,,,,
10,0.16,34.17,,,,,,,,,,,,,,,,
10,0.2,23.83,,,,,,,,,,,,,,,,
10,0.2,23.83,,,,,,,,,,,,,,,,
10,0.17,25.67,,,,,,,,,,,,,,,,
10,0.17,25.67,,,,,,,,,,,,,,,,
10,0.2,23.5,,,,,,,,,,,,,,,,
10,0.19,23.67,,,,,,,,,,,,,,,,
10,0.2,32.5,,,,,,,,,,,,,,,,
10,0.2,32.5,,,,,,,,,,,,,,,,
10,0.23,36.33,,,,,,,,,,,,,,,,
10,0.18,25,,,,,,,,,,,,,,,,
10,0.16,27.17,,,,,,,,,,,,,,,,
10,0.16,27.17,,,,,,,,,,,,,,,,
10,0.13,24.5,,,,,,,,,,,,,,,,
10,0.13,24.5,,,,,,,,,,,,,,,,
10,0.18,25.83,,,,,,,,,,,,,,,,
10,0.18,25.83,,,,,,,,,,,,,,,,
10,0.18,28,,,,,,,,,,,,,,,,
10,0.18,28,,,,,,,,,,,,,,,,
10,0.16,26.5,,,,,,,,,,,,,,,,
10,0.16,26.5,,,,,,,,,,,,,,,,
10,0.17,26.67,,,,,,,,,,,,,,,,
10,0.17,26.5,,,,,,,,,,,,,,,,
10,0.17,26.5,,,,,,,,,,,,,,,,
10,0.18,28.67,,,,,,,,,,,,,,,,
10,0.13,23.5,,,,,,,,,,,,,,,,
10,0.15,24.5,,,,,,,,,,,,,,,,
10,0.15,24.5,,,,,,,,,,,,,,,,
10,0.15,23.17,,,,,,,,,,,,,,,,
10,0.14,25.17,,,,,,,,,,,,,,,,
10,0.14,25.17,,,,,,,,,,,,,,,,
10,0.18,27,,,,,,,,,,,,,,,,
10,0.15,29.5,,,,,,,,,,,,,,,,
10,0.15,29.5,,,,,,,,,,,,,,,,
10,0.17,25.17,,,,,,,,,,,,,,,,
10,0.14,24.5,,,,,,,,,,,,,,,,
10,0.16,25.67,,,,,,,,,,,,,,,,
10,0.16,25.67,,,,,,,,,,,,,,,,
10,0.16,24,,,,,,,,,,,,,,,,
10,0.16,21.17,,,,,,,,,,,,,,,,
10,0.16,21.17,,,,,,,,,,,,,,,,
10,0.16,20.67,,,,,,,,,,,,,,,,
10,0.14,23.33,,,,,,,,,,,,,,,,
10,0.14,23.33,,,,,,,,,,,,,,,,
10,0.18,23.5,,,,,,,,,,,,,,,,
10,0.18,20.5,,,,,,,,,,,,,,,,
10,0.18,20.5,,,,,,,,,,,,,,,,
10,0.17,20.17,,,,,,,,,,,,,,,,
10,0.13,21.5,,,,,,,,,,,,,,,,
10,0.13,21.5,,,,,,,,,,,,,,,,
10,0.14,21,,,,,,,,,,,,,,,,
10,0.11,19.33,,,,,,,,,,,,,,,,
10,0.11,19.33,,,,,,,,,,,,,,,,
10,0.14,22.5,,,,,,,,,,,,,,,,
10,0.11,21.67,,,,,,,,,,,,,,,,
10,0.11,21.67,,,,,,,,,,,,,,,,
10,0.14,28,,,,,,,,,,,,,,,,
10,0.13,32.67,,,,,,,,,,,,,,,,
10,0.13,32.67,,,,,,,,,,,,,,,,
10,0.15,32.17,,,,,,,,,,,,,,,,
10,0.12,26.17,,,,,,,,,,,,,,,,
10,0.12,26.17,,,,,,,,,,,,,,,,
10,0.14,18.67,,,,,,,,,,,,,,,,
10,0.14,18.67,,,,,,,,,,,,,,,,
10,0.12,15.33,,,,,,,,,,,,,,,,
10,0.12,15.33,,,,,,,,,,,,,,,,
0,0.46,4,,,,,,,,,,,,,,,,
10,0.15,11.83,,,,,,,,,,,,,,,,
10,0.11,9.33,,,,,,,,,,,,,,,,
5,0.29,9.5,,,,,,,,,,,,,,,,
5,0.31,9.5,,,,,,,,,,,,,,,,
5,0.29,9.33,,,,,,,,,,,,,,,,
5,0.29,9.33,,,,,,,,,,,,,,,,
5,0.29,9.33,,,,,,,,,,,,,,,,
5,0.29,9.5,,,,,,,,,,,,,,,,
